Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,629_GAP43.svs",HuDSeN:581,"Embryo 243, section 629",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,629_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,638_GAP43.svs",HuDSeN:581,"Embryo 243, section 638",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,638_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,719_GAP43.svs",HuDSeN:581,"Embryo 243, section 719",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,719_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,728_GAP43.svs",HuDSeN:581,"Embryo 243, section 728",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,728_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,737_GAP43.svs",HuDSeN:581,"Embryo 243, section 737",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,737_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,755_GAP43.svs",HuDSeN:581,"Embryo 243, section 755",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,755_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,800_GAP43.svs",HuDSeN:581,"Embryo 243, section 800",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,800_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,809_GAP43.svs",HuDSeN:581,"Embryo 243, section 809",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,809_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,845_GAP43.svs",HuDSeN:581,"Embryo 243, section 845",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,845_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,854_GAP43.svs",HuDSeN:581,"Embryo 243, section 854",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,854_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,879_GAP43.svs",HuDSeN:581,"Embryo 243, section 879",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,879_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,3DView.jpg,HuDSeN:581,3D view,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS22/3DView.jpg,3D view of data mapped into a CS22 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS22,3DView.mpg,HuDSeN:581,3D movie,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS22/3DView.mpg,3D movie of data mapped into a CS22 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,100_2018-11-08 14_39_55.scn",HuDSeN:1219,"Embryo 11613, slide 100",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,100_2018-11-08 14_39_55.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,125_2018-11-08 14_43_58.scn",HuDSeN:1219,"Embryo 11613, slide 125",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,125_2018-11-08 14_43_58.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,153_2018-11-08 14_44_26.scn",HuDSeN:1219,"Embryo 11613, slide 153",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,153_2018-11-08 14_44_26.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,176_2018-11-08 14_49_08.scn",HuDSeN:1219,"Embryo 11613, slide 176",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,176_2018-11-08 14_49_08.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,197_2018-11-08 14_52_50.scn",HuDSeN:1219,"Embryo 11613, slide 197",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,197_2018-11-08 14_52_50.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,225_2018-11-08 14_53_11.scn",HuDSeN:1219,"Embryo 11613, slide 225",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,225_2018-11-08 14_53_11.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,253_2018-11-08 14_58_09.scn",HuDSeN:1219,"Embryo 11613, slide 253 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,253_2018-11-08 14_58_09.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,277_2018-11-08 15_04_59.scn",HuDSeN:1219,"Embryo 11613, slide 277 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,277_2018-11-08 15_04_59.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,300_2018-11-08 15_06_12.scn",HuDSeN:1219,"Embryo 11613, slide 300 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,300_2018-11-08 15_06_12.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,327_2018-11-08 15_06_32.scn",HuDSeN:1219,"Embryo 11613, slide 327 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,327_2018-11-08 15_06_32.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,350_2018-11-08 15_08_18.scn",HuDSeN:1219,"Embryo 11613, slide 350 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,350_2018-11-08 15_08_18.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,375_2018-11-08 15_11_33.scn",HuDSeN:1219,"Embryo 11613, slide 375 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,375_2018-11-08 15_11_33.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,398_2018-11-08 15_14_08.scn",HuDSeN:1219,"Embryo 11613, slide 398 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,398_2018-11-08 15_14_08.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,424_2018-11-08 15_17_27.scn",HuDSeN:1219,"Embryo 11613, slide 424 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,424_2018-11-08 15_17_27.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,452_2018-11-08 15_19_33.scn",HuDSeN:1219,"Embryo 11613, slide 452 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,452_2018-11-08 15_19_33.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,476_2018-11-08 15_22_37.scn",HuDSeN:1219,"Embryo 11613, slide 476 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,476_2018-11-08 15_22_37.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,501_2018-11-08 15_26_36.scn",HuDSeN:1219,"Embryo 11613, slide 501 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,501_2018-11-08 15_26_36.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,50_2018-12-14 13_52_21.scn",HuDSeN:1219,"Embryo 11613, slide 50  ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,50_2018-12-14 13_52_21.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,524_2018-11-08 15_28_24.scn",HuDSeN:1219,"Embryo 11613, slide 524 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,524_2018-11-08 15_28_24.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,550_2018-11-08 15_29_44.scn",HuDSeN:1219,"Embryo 11613, slide 550 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,550_2018-11-08 15_29_44.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,574_2018-11-08 15_33_38.scn",HuDSeN:1219,"Embryo 11613, slide 574 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,574_2018-11-08 15_33_38.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,596_2018-11-08 15_39_33.scn",HuDSeN:1219,"Embryo 11613, slide 596 ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,596_2018-11-08 15_39_33.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS23,"11613,1,Embryo,CS23,75_2018-11-08 14_37_26.scn",HuDSeN:1219,"Embryo 11613, slide 75  ",Homo sapiens,NCBITaxon,9606,CS23,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS23/11613,1,Embryo,CS23,75_2018-11-08 14_37_26.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
